Id|Name|Report Date|Avg mph|Total volume
5|M25/5764B|2016-02-01T15:29:00|62|712
5|M25/5764B|2016-02-01T15:44:00|61|779
5|M25/5764B|2016-02-01T15:59:00|63|599
5|M25/5764B|2016-02-01T16:14:00|62|663
5|M25/5764B|2016-02-01T16:29:00|61|722
5|M25/5764B|2016-02-01T16:44:00|61|827
5|M25/5764B|2016-02-01T16:59:00|61|761
5|M25/5764B|2016-02-01T17:14:00|61|742
5|M25/5764B|2016-02-01T17:29:00|60|676
5|M25/5764B|2016-02-01T17:44:00|63|717
5|M25/5764B|2016-02-01T17:59:00|61|734
5|M25/5764B|2016-02-01T18:14:00|62|577
5|M25/5764B|2016-02-01T18:29:00|61|742
5|M25/5764B|2016-02-01T18:44:00|62|666
5|M25/5764B|2016-02-01T18:59:00|60|650
5|M25/5764B|2016-02-01T19:00:00|62|555
5|M25/5764B|2016-02-01T19:29:00|61|405
5|M25/5764B|2016-02-01T19:44:00|61|418
5|M25/5764B|2016-02-01T19:59:00|61|336
5|M25/5764B|2016-02-01T20:14:00|62|354
5|M25/5764B|2016-02-01T20:29:00|61|300
5|M25/5764B|2016-02-01T20:44:00|62|301
5|M25/5764B|2016-02-01T20:59:00|61|252
5|M25/5764B|2016-02-01T21:14:00|61|222
5|M25/5764B|2016-02-01T21:29:00|61|196
5|M25/5764B|2016-02-01T21:44:00|62|226
5|M25/5764B|2016-02-01T21:59:00|62|205
5|M25/5764B|2016-02-01T22:14:00|62|205
5|M25/5764B|2016-02-01T22:29:00|63|197
5|M25/5764B|2016-02-01T22:44:00|60|155
5|M25/5764B|2016-02-01T22:59:00|60|134
5|M25/5764B|2016-02-01T23:14:00|60|99
5|M25/5764B|2016-02-01T23:29:00|60|84
5|M25/5764B|2016-02-01T23:44:00|59|54
5|M25/5764B|2016-02-01T23:59:00|60|113
5|M25/5764B|2016-02-02T00:14:00|60|118
5|M25/5764B|2016-02-02T00:29:00|60|120
5|M25/5764B|2016-02-02T00:44:00|60|93
5|M25/5764B|2016-02-02T00:59:00|58|85
5|M25/5764B|2016-02-02T01:14:00|57|79
5|M25/5764B|2016-02-02T01:29:00|57|86
5|M25/5764B|2016-02-02T01:44:00|58|94
5|M25/5764B|2016-02-02T01:59:00|57|69
5|M25/5764B|2016-02-02T02:14:00|57|66
5|M25/5764B|2016-02-02T02:29:00|56|89
5|M25/5764B|2016-02-02T02:44:00|57|119
5|M25/5764B|2016-02-02T02:59:00|57|117
5|M25/5764B|2016-02-02T03:14:00|56|108
5|M25/5764B|2016-02-02T03:29:00|57|116
5|M25/5764B|2016-02-02T03:44:00|57|118
5|M25/5764B|2016-02-02T03:59:00|57|130
5|M25/5764B|2016-02-02T04:14:00|58|135
5|M25/5764B|2016-02-02T04:29:00|57|162
5|M25/5764B|2016-02-02T04:44:00|59|217
5|M25/5764B|2016-02-02T04:59:00|57|283
5|M25/5764B|2016-02-02T05:14:00|59|322
5|M25/5764B|2016-02-02T05:29:00|59|393
5|M25/5764B|2016-02-02T05:44:00|60|465
5|M25/5764B|2016-02-02T05:59:00|60|650
5|M25/5764B|2016-02-02T06:14:00|61|808
5|M25/5764B|2016-02-02T06:29:00|60|836
5|M25/5764B|2016-02-02T06:44:00|60|879
5|M25/5764B|2016-02-02T06:59:00|59|790
5|M25/5764B|2016-02-02T07:14:00|58|895
5|M25/5764B|2016-02-02T07:29:00|59|854
5|M25/5764B|2016-02-02T07:44:00|60|874
5|M25/5764B|2016-02-02T07:59:00|63|703
5|M25/5764B|2016-02-02T08:14:00|61|793
5|M25/5764B|2016-02-02T08:29:00|62|669
5|M25/5764B|2016-02-02T08:44:00|64|544
5|M25/5764B|2016-02-02T08:59:00|61|733
5|M25/5764B|2016-02-02T09:14:00|60|723
5|M25/5764B|2016-02-02T09:29:00|60|824
5|M25/5764B|2016-02-02T09:44:00|60|722
5|M25/5764B|2016-02-02T09:59:00|61|528
5|M25/5764B|2016-02-02T10:14:00|60|739
5|M25/5764B|2016-02-02T10:29:00|61|698
5|M25/5764B|2016-02-02T10:44:00|60|730
5|M25/5764B|2016-02-02T10:59:00|60|577
5|M25/5764B|2016-02-02T11:14:00|60|604
5|M25/5764B|2016-02-02T11:29:00|61|574
5|M25/5764B|2016-02-02T11:44:00|61|625
5|M25/5764B|2016-02-02T11:59:00|60|641
5|M25/5764B|2016-02-02T12:14:00|61|641
5|M25/5764B|2016-02-02T12:29:00|61|553
5|M25/5764B|2016-02-02T12:44:00|61|584
5|M25/5764B|2016-02-02T12:59:00|60|708
5|M25/5764B|2016-02-02T13:14:00|60|676
5|M25/5764B|2016-02-02T13:29:00|60|669
5|M25/5764B|2016-02-02T13:44:00|60|683
5|M25/5764B|2016-02-02T13:59:00|60|673
5|M25/5764B|2016-02-02T14:14:00|61|691
5|M25/5764B|2016-02-02T14:29:00|61|690
5|M25/5764B|2016-02-02T14:44:00|60|794
5|M25/5764B|2016-02-02T14:59:00|60|745
5|M25/5764B|2016-02-02T15:14:00|61|768
5|M25/5764B|2016-02-02T15:29:00|61|647
5|M25/5764B|2016-02-02T15:44:00|61|753
5|M25/5764B|2016-02-02T15:59:00|63|652
5|M25/5764B|2016-02-02T16:14:00|64|578
5|M25/5764B|2016-02-02T16:29:00|62|717
5|M25/5764B|2016-02-02T16:44:00|56|716
5|M25/5764B|2016-02-02T16:59:00|61|643
5|M25/5764B|2016-02-02T17:14:00|60|740
5|M25/5764B|2016-02-02T17:29:00|62|619
5|M25/5764B|2016-02-02T17:44:00|62|613
5|M25/5764B|2016-02-02T17:59:00|60|727
5|M25/5764B|2016-02-02T18:14:00|62|571
5|M25/5764B|2016-02-02T18:29:00|62|760
5|M25/5764B|2016-02-02T18:44:00|63|567
5|M25/5764B|2016-02-02T18:59:00|63|555
5|M25/5764B|2016-02-02T19:14:00|61|697
5|M25/5764B|2016-02-02T19:29:00|61|699
5|M25/5764B|2016-02-02T19:44:00|61|627
5|M25/5764B|2016-02-02T19:59:00|61|427
5|M25/5764B|2016-02-02T20:14:00|61|383
5|M25/5764B|2016-02-02T20:29:00|60|348
5|M25/5764B|2016-02-02T20:44:00|62|336
5|M25/5764B|2016-02-02T20:59:00|61|260
5|M25/5764B|2016-02-02T21:14:00|62|238
5|M25/5764B|2016-02-02T21:29:00|61|226
5|M25/5764B|2016-02-02T21:44:00|62|245
5|M25/5764B|2016-02-02T21:59:00|64|226
5|M25/5764B|2016-02-02T22:14:00|63|263
5|M25/5764B|2016-02-02T22:29:00|64|235
5|M25/5764B|2016-02-02T22:44:00|62|158
5|M25/5764B|2016-02-02T22:59:00|63|126
5|M25/5764B|2016-02-02T23:14:00|62|123
5|M25/5764B|2016-02-02T23:29:00|64|135
5|M25/5764B|2016-02-02T23:44:00|61|83
5|M25/5764B|2016-02-02T23:59:00|62|95
5|M25/5764B|2016-02-03T00:14:00|61|84
5|M25/5764B|2016-02-03T00:29:00|59|92
5|M25/5764B|2016-02-03T00:44:00|59|86
5|M25/5764B|2016-02-03T00:59:00|55|97
5|M25/5764B|2016-02-03T01:14:00|57|73
5|M25/5764B|2016-02-03T01:29:00|58|50
5|M25/5764B|2016-02-03T01:44:00|57|62
5|M25/5764B|2016-02-03T01:59:00|57|69
5|M25/5764B|2016-02-03T02:14:00|56|76
5|M25/5764B|2016-02-03T02:29:00|59|70
5|M25/5764B|2016-02-03T02:44:00|57|113
5|M25/5764B|2016-02-03T02:59:00|56|90
5|M25/5764B|2016-02-03T03:14:00|56|122
5|M25/5764B|2016-02-03T03:29:00|58|109
5|M25/5764B|2016-02-03T03:44:00|57|114
5|M25/5764B|2016-02-03T03:59:00|58|153
5|M25/5764B|2016-02-03T04:14:00|58|147
5|M25/5764B|2016-02-03T04:29:00|57|177
5|M25/5764B|2016-02-03T04:44:00|58|215
5|M25/5764B|2016-02-03T04:59:00|57|260
5|M25/5764B|2016-02-03T05:14:00|59|307
5|M25/5764B|2016-02-03T05:29:00|59|398
5|M25/5764B|2016-02-03T05:44:00|60|494
5|M25/5764B|2016-02-03T05:59:00|62|630
5|M25/5764B|2016-02-03T06:14:00|61|798
5|M25/5764B|2016-02-03T06:29:00|57|961
5|M25/5764B|2016-02-03T06:44:00|58|909
5|M25/5764B|2016-02-03T06:59:00|57|971
5|M25/5764B|2016-02-03T07:14:00|59|850
5|M25/5764B|2016-02-03T07:29:00|59|883
5|M25/5764B|2016-02-03T07:44:00|60|848
5|M25/5764B|2016-02-03T07:59:00|61|875
5|M25/5764B|2016-02-03T08:14:00|59|935
5|M25/5764B|2016-02-03T08:29:00|60|884
5|M25/5764B|2016-02-03T08:44:00|58|898
5|M25/5764B|2016-02-03T08:59:00|59|825
5|M25/5764B|2016-02-03T09:14:00|60|750
5|M25/5764B|2016-02-03T09:29:00|61|672
5|M25/5764B|2016-02-03T09:44:00|61|703
5|M25/5764B|2016-02-03T09:59:00|61|678
5|M25/5764B|2016-02-03T10:14:00|59|711
5|M25/5764B|2016-02-03T10:29:00|60|629
5|M25/5764B|2016-02-03T10:44:00|61|543
5|M25/5764B|2016-02-03T10:59:00|59|805
5|M25/5764B|2016-02-03T11:14:00|61|607
5|M25/5764B|2016-02-03T11:29:00|60|693
5|M25/5764B|2016-02-03T11:44:00|60|672
5|M25/5764B|2016-02-03T11:59:00|60|693
5|M25/5764B|2016-02-03T12:14:00|61|597
5|M25/5764B|2016-02-03T12:29:00|60|622
5|M25/5764B|2016-02-03T12:44:00|60|643
5|M25/5764B|2016-02-03T12:59:00|61|636
5|M25/5764B|2016-02-03T13:14:00|59|718
5|M25/5764B|2016-02-03T13:29:00|61|697
5|M25/5764B|2016-02-03T13:44:00|60|679
5|M25/5764B|2016-02-03T13:59:00|61|738
5|M25/5764B|2016-02-03T14:14:00|61|669
5|M25/5764B|2016-02-03T14:29:00|62|735
5|M25/5764B|2016-02-03T14:44:00|60|795
5|M25/5764B|2016-02-03T14:59:00|62|689
5|M25/5764B|2016-02-03T15:14:00|62|773
5|M25/5764B|2016-02-03T15:29:00|60|680
5|M25/5764B|2016-02-03T15:44:00|61|784
5|M25/5764B|2016-02-03T15:59:00|63|573
5|M25/5764B|2016-02-03T16:14:00|62|737
5|M25/5764B|2016-02-03T16:29:00|62|807
5|M25/5764B|2016-02-03T16:44:00|60|842
5|M25/5764B|2016-02-03T16:59:00|63|755
5|M25/5764B|2016-02-03T17:14:00|61|766
5|M25/5764B|2016-02-03T17:29:00|61|739
5|M25/5764B|2016-02-03T17:44:00|62|730
5|M25/5764B|2016-02-03T17:59:00|64|671
5|M25/5764B|2016-02-03T18:14:00|62|710
5|M25/5764B|2016-02-03T18:29:00|63|709
5|M25/5764B|2016-02-03T18:44:00|63|531
5|M25/5764B|2016-02-03T18:59:00|62|686
5|M25/5764B|2016-02-03T19:14:00|62|657
5|M25/5764B|2016-02-03T19:29:00|61|600
5|M25/5764B|2016-02-03T19:44:00|62|499
5|M25/5764B|2016-02-03T19:59:00|64|399
5|M25/5764B|2016-02-03T20:14:00|62|359
5|M25/5764B|2016-02-03T20:29:00|62|411
5|M25/5764B|2016-02-03T20:44:00|62|311
5|M25/5764B|2016-02-03T20:59:00|63|298
5|M25/5764B|2016-02-03T21:14:00|61|241
5|M25/5764B|2016-02-03T21:29:00|62|227
5|M25/5764B|2016-02-03T21:44:00|62|273
5|M25/5764B|2016-02-03T21:59:00|63|217
5|M25/5764B|2016-02-03T22:14:00|62|204
5|M25/5764B|2016-02-03T22:29:00|62|271
5|M25/5764B|2016-02-03T22:44:00|62|192
5|M25/5764B|2016-02-03T22:59:00|62|187
5|M25/5764B|2016-02-03T23:14:00|62|192
5|M25/5764B|2016-02-03T23:29:00|60|177
5|M25/5764B|2016-02-03T23:44:00|63|132
5|M25/5764B|2016-02-03T23:59:00|59|135
5|M25/5764B|2016-02-04T00:14:00|58|123
5|M25/5764B|2016-02-04T00:29:00|59|115
5|M25/5764B|2016-02-04T00:44:00|60|97
5|M25/5764B|2016-02-04T00:59:00|59|118
5|M25/5764B|2016-02-04T01:14:00|57|132
5|M25/5764B|2016-02-04T01:29:00|58|75
5|M25/5764B|2016-02-04T01:44:00|56|75
5|M25/5764B|2016-02-04T01:59:00|58|77
5|M25/5764B|2016-02-04T02:14:00|57|91
5|M25/5764B|2016-02-04T02:29:00|58|86
5|M25/5764B|2016-02-04T02:44:00|58|89
5|M25/5764B|2016-02-04T02:59:00|57|109
5|M25/5764B|2016-02-04T03:14:00|57|112
5|M25/5764B|2016-02-04T03:29:00|57|126
5|M25/5764B|2016-02-04T03:44:00|58|143
5|M25/5764B|2016-02-04T03:59:00|57|137
5|M25/5764B|2016-02-04T04:14:00|58|182
5|M25/5764B|2016-02-04T04:29:00|59|166
5|M25/5764B|2016-02-04T04:44:00|59|216
5|M25/5764B|2016-02-04T04:59:00|58|244
5|M25/5764B|2016-02-04T05:14:00|58|275
5|M25/5764B|2016-02-04T05:29:00|59|366
5|M25/5764B|2016-02-04T05:44:00|61|482
5|M25/5764B|2016-02-04T05:59:00|60|653
5|M25/5764B|2016-02-04T06:14:00|60|846
5|M25/5764B|2016-02-04T06:29:00|59|753
5|M25/5764B|2016-02-04T06:44:00|57|889
5|M25/5764B|2016-02-04T06:59:00|60|682
5|M25/5764B|2016-02-04T07:14:00|58|886
5|M25/5764B|2016-02-04T07:29:00|60|800
5|M25/5764B|2016-02-04T07:44:00|61|709
5|M25/5764B|2016-02-04T07:59:00|60|849
5|M25/5764B|2016-02-04T08:14:00|62|796
5|M25/5764B|2016-02-04T08:29:00|60|889
5|M25/5764B|2016-02-04T08:44:00|59|802
5|M25/5764B|2016-02-04T08:59:00|61|710
5|M25/5764B|2016-02-04T09:14:00|61|701
5|M25/5764B|2016-02-04T09:29:00|59|755
5|M25/5764B|2016-02-04T09:44:00|60|727
5|M25/5764B|2016-02-04T09:59:00|60|758
5|M25/5764B|2016-02-04T10:14:00|61|753
5|M25/5764B|2016-02-04T10:29:00|60|708
5|M25/5764B|2016-02-04T10:44:00|60|657
5|M25/5764B|2016-02-04T10:59:00|59|650
5|M25/5764B|2016-02-04T11:14:00|60|639
5|M25/5764B|2016-02-04T11:29:00|59|669
5|M25/5764B|2016-02-04T11:44:00|59|627
5|M25/5764B|2016-02-04T11:59:00|60|725
5|M25/5764B|2016-02-04T12:14:00|61|682
5|M25/5764B|2016-02-04T12:29:00|61|653
5|M25/5764B|2016-02-04T12:44:00|61|672
5|M25/5764B|2016-02-04T12:59:00|61|733
5|M25/5764B|2016-02-04T13:14:00|60|726
5|M25/5764B|2016-02-04T13:29:00|60|691
5|M25/5764B|2016-02-04T13:44:00|60|786
5|M25/5764B|2016-02-04T13:59:00|60|729
5|M25/5764B|2016-02-04T14:14:00|61|717
5|M25/5764B|2016-02-04T14:29:00|61|762
5|M25/5764B|2016-02-04T14:44:00|62|584
5|M25/5764B|2016-02-04T14:59:00|61|558
5|M25/5764B|2016-02-04T15:14:00|63|308
5|M25/5764B|2016-02-04T15:29:00|63|471
5|M25/5764B|2016-02-04T15:44:00|64|359
5|M25/5764B|2016-02-04T15:59:00|63|570
5|M25/5764B|2016-02-04T16:14:00|61|769
5|M25/5764B|2016-02-04T16:29:00|61|842
5|M25/5764B|2016-02-04T16:44:00|61|814
5|M25/5764B|2016-02-04T16:59:00|61|812
5|M25/5764B|2016-02-04T17:14:00|60|759
5|M25/5764B|2016-02-04T17:29:00|60|761
5|M25/5764B|2016-02-04T17:44:00|62|674
5|M25/5764B|2016-02-04T17:59:00|63|615
5|M25/5764B|2016-02-04T18:14:00|63|657
5|M25/5764B|2016-02-04T18:29:00|62|793
5|M25/5764B|2016-02-04T18:44:00|62|805
5|M25/5764B|2016-02-04T18:59:00|61|717
5|M25/5764B|2016-02-04T19:14:00|61|802
5|M25/5764B|2016-02-04T19:29:00|62|680
5|M25/5764B|2016-02-04T19:44:00|62|680
5|M25/5764B|2016-02-04T19:59:00|61|555
5|M25/5764B|2016-02-04T20:14:00|62|397
5|M25/5764B|2016-02-04T20:29:00|64|390
5|M25/5764B|2016-02-04T20:44:00|63|347
5|M25/5764B|2016-02-04T20:59:00|63|325
5|M25/5764B|2016-02-04T21:14:00|62|340
5|M25/5764B|2016-02-04T21:29:00|62|309
5|M25/5764B|2016-02-04T21:44:00|62|273
5|M25/5764B|2016-02-04T21:59:00|63|216
5|M25/5764B|2016-02-04T22:14:00|62|221
5|M25/5764B|2016-02-04T22:29:00|63|197
5|M25/5764B|2016-02-04T22:44:00|63|219
5|M25/5764B|2016-02-04T22:59:00|61|72
5|M25/5764B|2016-02-04T23:14:00|61|242
5|M25/5764B|2016-02-04T23:29:00|60|160
5|M25/5764B|2016-02-04T23:44:00|59|140
5|M25/5764B|2016-02-04T23:59:00|60|124
5|M25/5764B|2016-02-05T00:14:00|59|131
5|M25/5764B|2016-02-05T00:29:00|59|125
5|M25/5764B|2016-02-05T00:44:00|59|85
5|M25/5764B|2016-02-05T00:59:00|59|91
5|M25/5764B|2016-02-05T01:14:00|58|80
5|M25/5764B|2016-02-05T01:29:00|58|67
5|M25/5764B|2016-02-05T01:44:00|58|73
5|M25/5764B|2016-02-05T01:59:00|57|108
5|M25/5764B|2016-02-05T02:14:00|57|82
5|M25/5764B|2016-02-05T02:29:00|59|78
5|M25/5764B|2016-02-05T02:44:00|57|86
5|M25/5764B|2016-02-05T02:59:00|57|109
5|M25/5764B|2016-02-05T03:14:00|58|116
5|M25/5764B|2016-02-05T03:29:00|56|97
5|M25/5764B|2016-02-05T03:44:00|57|97
5|M25/5764B|2016-02-05T03:59:00|59|172
5|M25/5764B|2016-02-05T04:14:00|58|164
5|M25/5764B|2016-02-05T04:29:00|58|170
5|M25/5764B|2016-02-05T04:44:00|59|230
5|M25/5764B|2016-02-05T04:59:00|59|242
5|M25/5764B|2016-02-05T05:14:00|59|276
5|M25/5764B|2016-02-05T05:29:00|60|354
5|M25/5764B|2016-02-05T05:44:00|60|438
5|M25/5764B|2016-02-05T05:59:00|58|614
5|M25/5764B|2016-02-05T06:14:00|57|771
5|M25/5764B|2016-02-05T06:29:00|55|740
5|M25/5764B|2016-02-05T06:44:00|56|767
5|M25/5764B|2016-02-05T06:59:00|55|820
5|M25/5764B|2016-02-05T07:14:00|57|770
5|M25/5764B|2016-02-05T07:29:00|60|809
5|M25/5764B|2016-02-05T07:44:00|61|658
5|M25/5764B|2016-02-05T07:59:00|61|858
5|M25/5764B|2016-02-05T08:14:00|61|861
5|M25/5764B|2016-02-05T08:29:00|61|721
5|M25/5764B|2016-02-05T08:44:00|61|689
5|M25/5764B|2016-02-05T08:59:00|61|653
5|M25/5764B|2016-02-05T09:14:00|61|613
5|M25/5764B|2016-02-05T09:29:00|61|638
5|M25/5764B|2016-02-05T09:44:00|61|609
5|M25/5764B|2016-02-05T09:59:00|59|722
5|M25/5764B|2016-02-05T10:14:00|61|597
5|M25/5764B|2016-02-05T10:29:00|59|656
5|M25/5764B|2016-02-05T10:44:00|59|720
5|M25/5764B|2016-02-05T10:59:00|61|641
5|M25/5764B|2016-02-05T11:14:00|59|711
5|M25/5764B|2016-02-05T11:29:00|60|676
5|M25/5764B|2016-02-05T11:44:00|61|704
5|M25/5764B|2016-02-05T11:59:00|61|728
5|M25/5764B|2016-02-05T12:14:00|61|759
5|M25/5764B|2016-02-05T12:29:00|61|719
5|M25/5764B|2016-02-05T12:44:00|63|720
5|M25/5764B|2016-02-05T12:59:00|62|755
5|M25/5764B|2016-02-05T13:14:00|61|821
5|M25/5764B|2016-02-05T13:29:00|61|684
5|M25/5764B|2016-02-05T13:44:00|61|775
5|M25/5764B|2016-02-05T13:59:00|62|776
5|M25/5764B|2016-02-05T14:14:00|62|880
5|M25/5764B|2016-02-05T14:29:00|63|751
5|M25/5764B|2016-02-05T14:44:00|61|853
5|M25/5764B|2016-02-05T14:59:00|63|859
5|M25/5764B|2016-02-05T15:14:00|62|813
5|M25/5764B|2016-02-05T15:29:00|62|740
5|M25/5764B|2016-02-05T15:44:00|63|592
5|M25/5764B|2016-02-05T15:59:00|59|712
5|M25/5764B|2016-02-05T16:14:00|62|866
5|M25/5764B|2016-02-05T16:29:00|62|862
5|M25/5764B|2016-02-05T16:44:00|63|917
5|M25/5764B|2016-02-05T16:59:00|62|851
5|M25/5764B|2016-02-05T17:14:00|60|893
5|M25/5764B|2016-02-05T17:29:00|63|629
5|M25/5764B|2016-02-05T17:44:00|60|865
5|M25/5764B|2016-02-05T17:59:00|62|758
5|M25/5764B|2016-02-05T18:14:00|62|711
5|M25/5764B|2016-02-05T18:29:00|62|707
5|M25/5764B|2016-02-05T18:44:00|63|643
5|M25/5764B|2016-02-05T18:59:00|63|552
5|M25/5764B|2016-02-05T19:14:00|63|549
5|M25/5764B|2016-02-05T19:29:00|63|573
5|M25/5764B|2016-02-05T19:44:00|63|408
5|M25/5764B|2016-02-05T19:59:00|63|166
5|M25/5764B|2016-02-05T20:14:00|64|189
5|M25/5764B|2016-02-05T20:29:00|63|615
5|M25/5764B|2016-02-05T20:44:00|62|734
5|M25/5764B|2016-02-05T20:59:00|60|495
5|M25/5764B|2016-02-05T21:14:00|62|297
5|M25/5764B|2016-02-05T21:29:00|63|306
5|M25/5764B|2016-02-05T21:44:00|62|296
5|M25/5764B|2016-02-05T21:59:00|63|239
5|M25/5764B|2016-02-05T22:14:00|62|274
5|M25/5764B|2016-02-05T22:29:00|62|232
5|M25/5764B|2016-02-05T22:44:00|62|293
5|M25/5764B|2016-02-05T22:59:00|64|203
5|M25/5764B|2016-02-05T23:14:00|64|157
5|M25/5764B|2016-02-05T23:29:00|62|180
5|M25/5764B|2016-02-05T23:44:00|63|172
5|M25/5764B|2016-02-05T23:59:00|63|127
5|M25/5764B|2016-02-06T00:14:00|62|111
5|M25/5764B|2016-02-06T00:29:00|61|112
5|M25/5764B|2016-02-06T00:44:00|62|93
5|M25/5764B|2016-02-06T00:59:00|60|78
5|M25/5764B|2016-02-06T01:14:00|61|85
5|M25/5764B|2016-02-06T01:29:00|61|80
5|M25/5764B|2016-02-06T01:44:00|60|99
5|M25/5764B|2016-02-06T01:59:00|58|73
5|M25/5764B|2016-02-06T02:14:00|61|113
5|M25/5764B|2016-02-06T02:29:00|59|81
5|M25/5764B|2016-02-06T02:44:00|59|62
5|M25/5764B|2016-02-06T02:59:00|60|70
5|M25/5764B|2016-02-06T03:14:00|62|111
5|M25/5764B|2016-02-06T03:29:00|59|90
5|M25/5764B|2016-02-06T03:44:00|60|127
5|M25/5764B|2016-02-06T03:59:00|60|113
5|M25/5764B|2016-02-06T04:14:00|60|106
5|M25/5764B|2016-02-06T04:29:00|60|107
5|M25/5764B|2016-02-06T04:44:00|59|127
5|M25/5764B|2016-02-06T04:59:00|59|147
5|M25/5764B|2016-02-06T05:14:00|61|141
5|M25/5764B|2016-02-06T05:29:00|62|184
5|M25/5764B|2016-02-06T05:44:00|61|206
5|M25/5764B|2016-02-06T05:59:00|62|220
5|M25/5764B|2016-02-06T06:14:00|62|264
5|M25/5764B|2016-02-06T06:29:00|63|255
5|M25/5764B|2016-02-06T06:44:00|64|288
5|M25/5764B|2016-02-06T06:59:00|64|319
5|M25/5764B|2016-02-06T07:14:00|63|388
5|M25/5764B|2016-02-06T07:29:00|62|397
5|M25/5764B|2016-02-06T07:44:00|63|358
5|M25/5764B|2016-02-06T07:59:00|65|350
5|M25/5764B|2016-02-06T08:14:00|60|428
5|M25/5764B|2016-02-06T08:29:00|59|305
5|M25/5764B|2016-02-06T08:44:00|56|326
5|M25/5764B|2016-02-06T08:59:00|57|254
5|M25/5764B|2016-02-06T09:14:00|57|276
5|M25/5764B|2016-02-06T09:29:00|57|259
5|M25/5764B|2016-02-06T09:44:00|51|277
5|M25/5764B|2016-02-06T09:59:00|46|244
5|M25/5764B|2016-02-06T10:14:00|34|245
5|M25/5764B|2016-02-06T10:29:00|22|279
5|M25/5764B|2016-02-06T10:44:00|58|287
5|M25/5764B|2016-02-06T10:59:00|57|404
5|M25/5764B|2016-02-06T11:14:00|58|481
5|M25/5764B|2016-02-06T11:29:00|60|523
5|M25/5764B|2016-02-06T11:44:00|60|474
5|M25/5764B|2016-02-06T11:59:00|64|709
5|M25/5764B|2016-02-06T12:14:00|62|603
5|M25/5764B|2016-02-06T12:29:00|64|599
5|M25/5764B|2016-02-06T12:44:00|66|540
5|M25/5764B|2016-02-06T12:59:00|65|511
5|M25/5764B|2016-02-06T13:14:00|65|539
5|M25/5764B|2016-02-06T13:29:00|64|597
5|M25/5764B|2016-02-06T13:44:00|63|613
5|M25/5764B|2016-02-06T13:59:00|65|587
