Id|Name|Report Date|Avg mph|Total volume
6|M27/9273A|2016-02-03T21:14:00|73|249
6|M27/9273A|2016-02-03T21:29:00|71|246
6|M27/9273A|2016-02-03T21:44:00|72|259
6|M27/9273A|2016-02-03T21:59:00|70|227
6|M27/9273A|2016-02-03T22:14:00|71|201
6|M27/9273A|2016-02-03T22:29:00|70|181
6|M27/9273A|2016-02-03T22:44:00|71|149
6|M27/9273A|2016-02-03T22:59:00|50|136
6|M27/9273A|2016-02-03T23:14:00|53|95
6|M27/9273A|2016-02-03T23:29:00|54|98
6|M27/9273A|2016-02-03T23:44:00|62|86
6|M27/9273A|2016-02-03T23:59:00|65|66
6|M27/9273A|2016-02-04T00:14:00|64|54
6|M27/9273A|2016-02-04T00:29:00|37|45
6|M27/9273A|2016-02-04T00:44:00|60|43
6|M27/9273A|2016-02-04T00:59:00|62|35
6|M27/9273A|2016-02-04T01:14:00|59|26
6|M27/9273A|2016-02-04T01:29:00|60|31
6|M27/9273A|2016-02-04T01:44:00|59|31
6|M27/9273A|2016-02-04T01:59:00|46|25
6|M27/9273A|2016-02-04T02:14:00|59|23
6|M27/9273A|2016-02-04T02:29:00|59|15
6|M27/9273A|2016-02-04T02:44:00|63|29
6|M27/9273A|2016-02-04T02:59:00|58|27
6|M27/9273A|2016-02-04T03:14:00|54|35
6|M27/9273A|2016-02-04T03:29:00|50|31
6|M27/9273A|2016-02-04T03:44:00|63|34
6|M27/9273A|2016-02-04T03:59:00|61|42
6|M27/9273A|2016-02-04T04:14:00|62|33
6|M27/9273A|2016-02-04T04:29:00|64|55
6|M27/9273A|2016-02-04T04:44:00|64|88
6|M27/9273A|2016-02-04T04:59:00|64|78
6|M27/9273A|2016-02-04T05:14:00|64|96
6|M27/9273A|2016-02-04T05:29:00|67|149
6|M27/9273A|2016-02-04T05:44:00|67|232
6|M27/9273A|2016-02-04T05:59:00|68|271
6|M27/9273A|2016-02-04T06:14:00|67|308
6|M27/9273A|2016-02-04T06:29:00|69|531
6|M27/9273A|2016-02-04T06:44:00|68|718
6|M27/9273A|2016-02-04T06:59:00|68|889
6|M27/9273A|2016-02-04T07:14:00|64|1173
6|M27/9273A|2016-02-04T07:29:00|62|1284
6|M27/9273A|2016-02-04T07:44:00|57|1241
6|M27/9273A|2016-02-04T07:59:00|39|1045
6|M27/9273A|2016-02-04T08:14:00|24|942
6|M27/9273A|2016-02-04T08:29:00|24|904
6|M27/9273A|2016-02-04T08:44:00|24|967
6|M27/9273A|2016-02-04T08:59:00|36|848
6|M27/9273A|2016-02-04T09:14:00|65|884
6|M27/9273A|2016-02-04T09:29:00|69|809
6|M27/9273A|2016-02-04T09:44:00|69|771
6|M27/9273A|2016-02-04T09:59:00|69|731
6|M27/9273A|2016-02-04T10:14:00|69|666
6|M27/9273A|2016-02-04T10:29:00|70|661
6|M27/9273A|2016-02-04T10:44:00|69|636
6|M27/9273A|2016-02-04T10:59:00|68|639
6|M27/9273A|2016-02-04T11:14:00|69|604
6|M27/9273A|2016-02-04T11:29:00|70|623
6|M27/9273A|2016-02-04T11:44:00|69|628
6|M27/9273A|2016-02-04T11:59:00|69|639
6|M27/9273A|2016-02-04T12:14:00|70|612
6|M27/9273A|2016-02-04T12:29:00|70|649
6|M27/9273A|2016-02-04T12:44:00|69|609
6|M27/9273A|2016-02-04T12:59:00|70|663
6|M27/9273A|2016-02-04T13:14:00|70|637
6|M27/9273A|2016-02-04T13:29:00|69|686
6|M27/9273A|2016-02-04T13:44:00|69|727
6|M27/9273A|2016-02-04T13:59:00|70|675
6|M27/9273A|2016-02-04T14:14:00|70|683
6|M27/9273A|2016-02-04T14:29:00|70|729
6|M27/9273A|2016-02-04T14:44:00|70|754
6|M27/9273A|2016-02-04T14:59:00|70|808
6|M27/9273A|2016-02-04T15:14:00|69|824
6|M27/9273A|2016-02-04T15:29:00|68|982
6|M27/9273A|2016-02-04T15:44:00|70|880
6|M27/9273A|2016-02-04T15:59:00|70|1007
6|M27/9273A|2016-02-04T16:14:00|70|1060
6|M27/9273A|2016-02-04T16:29:00|68|1225
6|M27/9273A|2016-02-04T16:44:00|68|1143
6|M27/9273A|2016-02-04T16:59:00|69|1055
6|M27/9273A|2016-02-04T17:14:00|67|1119
6|M27/9273A|2016-02-04T17:29:00|69|961
6|M27/9273A|2016-02-04T17:44:00|68|1025
6|M27/9273A|2016-02-04T17:59:00|69|892
6|M27/9273A|2016-02-04T18:14:00|71|641
6|M27/9273A|2016-02-04T18:29:00|71|701
6|M27/9273A|2016-02-04T18:44:00|70|814
6|M27/9273A|2016-02-04T18:59:00|70|929
6|M27/9273A|2016-02-04T19:14:00|69|871
6|M27/9273A|2016-02-04T19:29:00|73|554
6|M27/9273A|2016-02-04T19:44:00|72|452
6|M27/9273A|2016-02-04T19:59:00|73|450
6|M27/9273A|2016-02-04T20:14:00|72|420
6|M27/9273A|2016-02-04T20:29:00|71|437
6|M27/9273A|2016-02-04T20:44:00|71|316
6|M27/9273A|2016-02-04T20:59:00|72|309
6|M27/9273A|2016-02-04T21:14:00|71|295
6|M27/9273A|2016-02-04T21:29:00|70|293
6|M27/9273A|2016-02-04T21:44:00|71|285
6|M27/9273A|2016-02-04T21:59:00|56|296
6|M27/9273A|2016-02-04T22:14:00|54|253
6|M27/9273A|2016-02-04T22:29:00|52|260
6|M27/9273A|2016-02-04T22:44:00|54|166
6|M27/9273A|2016-02-04T22:59:00|55|120
6|M27/9273A|2016-02-04T23:14:00|53|160
6|M27/9273A|2016-02-04T23:29:00|57|133
6|M27/9273A|2016-02-04T23:44:00|56|107
6|M27/9273A|2016-02-04T23:59:00|59|66
6|M27/9273A|2016-02-05T00:14:00|57|57
6|M27/9273A|2016-02-05T00:29:00|55|51
6|M27/9273A|2016-02-05T00:44:00|53|56
6|M27/9273A|2016-02-05T00:59:00|54|28
6|M27/9273A|2016-02-05T01:14:00|64|22
6|M27/9273A|2016-02-05T01:29:00|60|39
6|M27/9273A|2016-02-05T01:44:00|58|33
6|M27/9273A|2016-02-05T01:59:00|58|40
6|M27/9273A|2016-02-05T02:14:00|60|32
6|M27/9273A|2016-02-05T02:29:00|57|23
6|M27/9273A|2016-02-05T02:44:00|59|23
6|M27/9273A|2016-02-05T02:59:00|57|35
6|M27/9273A|2016-02-05T03:14:00|48|35
6|M27/9273A|2016-02-05T03:29:00|60|28
6|M27/9273A|2016-02-05T03:44:00|61|29
6|M27/9273A|2016-02-05T03:59:00|49|47
6|M27/9273A|2016-02-05T04:14:00|60|41
6|M27/9273A|2016-02-05T04:29:00|63|50
6|M27/9273A|2016-02-05T04:44:00|66|88
6|M27/9273A|2016-02-05T04:59:00|65|78
6|M27/9273A|2016-02-05T05:14:00|64|110
6|M27/9273A|2016-02-05T05:29:00|66|143
6|M27/9273A|2016-02-05T05:44:00|68|229
6|M27/9273A|2016-02-05T05:59:00|66|234
6|M27/9273A|2016-02-05T06:14:00|69|308
6|M27/9273A|2016-02-05T06:29:00|69|457
6|M27/9273A|2016-02-05T06:44:00|67|659
6|M27/9273A|2016-02-05T06:59:00|68|828
6|M27/9273A|2016-02-05T07:14:00|65|1019
6|M27/9273A|2016-02-05T07:29:00|61|1212
6|M27/9273A|2016-02-05T07:44:00|58|1086
6|M27/9273A|2016-02-05T07:59:00|20|647
6|M27/9273A|2016-02-05T08:14:00|7|438
6|M27/9273A|2016-02-05T08:29:00|10|618
6|M27/9273A|2016-02-05T08:44:00|10|703
6|M27/9273A|2016-02-05T08:59:00|9|528
6|M27/9273A|2016-02-05T09:14:00|17|880
6|M27/9273A|2016-02-05T09:29:00|28|854
6|M27/9273A|2016-02-05T09:44:00|69|719
6|M27/9273A|2016-02-05T09:59:00|68|667
6|M27/9273A|2016-02-05T10:14:00|68|585
6|M27/9273A|2016-02-05T10:29:00|69|595
6|M27/9273A|2016-02-05T10:44:00|68|592
6|M27/9273A|2016-02-05T10:59:00|68|681
6|M27/9273A|2016-02-05T11:14:00|68|627
6|M27/9273A|2016-02-05T11:29:00|68|632
6|M27/9273A|2016-02-05T11:44:00|68|675
6|M27/9273A|2016-02-05T11:59:00|70|637
6|M27/9273A|2016-02-05T12:14:00|68|657
6|M27/9273A|2016-02-05T12:29:00|68|771
6|M27/9273A|2016-02-05T12:44:00|68|728
6|M27/9273A|2016-02-05T12:59:00|68|747
6|M27/9273A|2016-02-05T13:14:00|69|781
6|M27/9273A|2016-02-05T13:29:00|68|824
6|M27/9273A|2016-02-05T13:44:00|69|849
6|M27/9273A|2016-02-05T13:59:00|68|863
6|M27/9273A|2016-02-05T14:14:00|68|857
6|M27/9273A|2016-02-05T14:29:00|67|966
6|M27/9273A|2016-02-05T14:44:00|69|884
6|M27/9273A|2016-02-05T14:59:00|69|903
6|M27/9273A|2016-02-05T15:14:00|69|914
6|M27/9273A|2016-02-05T15:29:00|68|1007
6|M27/9273A|2016-02-05T15:44:00|68|1025
6|M27/9273A|2016-02-05T15:59:00|67|1149
6|M27/9273A|2016-02-05T16:14:00|68|1116
6|M27/9273A|2016-02-05T16:29:00|67|1182
6|M27/9273A|2016-02-05T16:44:00|66|1180
6|M27/9273A|2016-02-05T16:59:00|66|792
6|M27/9273A|2016-02-05T17:14:00|67|797
6|M27/9273A|2016-02-05T17:29:00|68|848
6|M27/9273A|2016-02-05T17:44:00|66|972
6|M27/9273A|2016-02-05T17:59:00|66|975
6|M27/9273A|2016-02-05T18:14:00|66|1047
6|M27/9273A|2016-02-05T18:29:00|66|1018
6|M27/9273A|2016-02-05T18:44:00|68|860
6|M27/9273A|2016-02-05T18:59:00|69|694
6|M27/9273A|2016-02-05T19:14:00|69|619
6|M27/9273A|2016-02-05T19:29:00|69|558
6|M27/9273A|2016-02-05T19:44:00|69|543
6|M27/9273A|2016-02-05T19:59:00|70|425
6|M27/9273A|2016-02-05T20:14:00|70|403
6|M27/9273A|2016-02-05T20:29:00|69|382
6|M27/9273A|2016-02-05T20:44:00|69|329
6|M27/9273A|2016-02-05T20:59:00|70|291
6|M27/9273A|2016-02-05T21:14:00|70|277
6|M27/9273A|2016-02-05T21:29:00|71|230
6|M27/9273A|2016-02-05T21:44:00|71|206
6|M27/9273A|2016-02-05T21:59:00|71|242
6|M27/9273A|2016-02-05T22:14:00|69|201
6|M27/9273A|2016-02-05T22:29:00|68|226
6|M27/9273A|2016-02-05T22:44:00|68|192
6|M27/9273A|2016-02-05T22:59:00|69|158
6|M27/9273A|2016-02-05T23:14:00|68|150
6|M27/9273A|2016-02-05T23:29:00|68|136
6|M27/9273A|2016-02-05T23:44:00|67|108
6|M27/9273A|2016-02-05T23:59:00|67|100
6|M27/9273A|2016-02-06T00:14:00|66|94
6|M27/9273A|2016-02-06T00:29:00|68|83
6|M27/9273A|2016-02-06T00:44:00|66|58
6|M27/9273A|2016-02-06T00:59:00|66|64
6|M27/9273A|2016-02-06T01:14:00|64|44
6|M27/9273A|2016-02-06T01:29:00|64|44
6|M27/9273A|2016-02-06T01:44:00|68|33
6|M27/9273A|2016-02-06T01:59:00|63|38
6|M27/9273A|2016-02-06T02:14:00|62|35
6|M27/9273A|2016-02-06T02:29:00|63|30
6|M27/9273A|2016-02-06T02:44:00|64|29
6|M27/9273A|2016-02-06T02:59:00|65|33
6|M27/9273A|2016-02-06T03:14:00|63|27
6|M27/9273A|2016-02-06T03:29:00|67|39
6|M27/9273A|2016-02-06T03:44:00|63|34
6|M27/9273A|2016-02-06T03:59:00|61|38
6|M27/9273A|2016-02-06T04:14:00|63|37
6|M27/9273A|2016-02-06T04:29:00|62|43
6|M27/9273A|2016-02-06T04:44:00|62|47
6|M27/9273A|2016-02-06T04:59:00|64|52
6|M27/9273A|2016-02-06T05:14:00|64|78
6|M27/9273A|2016-02-06T05:29:00|68|74
6|M27/9273A|2016-02-06T05:44:00|66|96
6|M27/9273A|2016-02-06T05:59:00|65|120
6|M27/9273A|2016-02-06T06:14:00|64|119
6|M27/9273A|2016-02-06T06:29:00|66|151
6|M27/9273A|2016-02-06T06:44:00|68|155
6|M27/9273A|2016-02-06T06:59:00|68|170
6|M27/9273A|2016-02-06T07:14:00|69|200
6|M27/9273A|2016-02-06T07:29:00|69|203
6|M27/9273A|2016-02-06T07:44:00|68|255
6|M27/9273A|2016-02-06T07:59:00|71|248
6|M27/9273A|2016-02-06T08:14:00|69|310
6|M27/9273A|2016-02-06T08:29:00|71|369
6|M27/9273A|2016-02-06T08:44:00|72|335
6|M27/9273A|2016-02-06T08:59:00|70|306
6|M27/9273A|2016-02-06T09:14:00|70|364
6|M27/9273A|2016-02-06T09:29:00|70|522
6|M27/9273A|2016-02-06T09:44:00|70|527
6|M27/9273A|2016-02-06T09:59:00|71|527
6|M27/9273A|2016-02-06T10:14:00|70|523
6|M27/9273A|2016-02-06T10:29:00|70|613
6|M27/9273A|2016-02-06T10:44:00|69|640
6|M27/9273A|2016-02-06T10:59:00|71|647
6|M27/9273A|2016-02-06T11:14:00|70|728
6|M27/9273A|2016-02-06T11:29:00|70|700
6|M27/9273A|2016-02-06T11:44:00|70|724
6|M27/9273A|2016-02-06T11:59:00|68|738
6|M27/9273A|2016-02-06T12:14:00|69|719
6|M27/9273A|2016-02-06T12:29:00|70|813
6|M27/9273A|2016-02-06T12:44:00|71|776
6|M27/9273A|2016-02-06T12:59:00|70|794
6|M27/9273A|2016-02-06T13:14:00|70|795
6|M27/9273A|2016-02-06T13:29:00|70|804
